"Provided by yucezhe.com. Please contact WeChat:yucezhekefu, QQ:2023046319 or contact@yucezhe.com if you have any question."
candle_begin_time,open,high,low,close,volume
2018-06-24 00:00:00,8.356,8.4326,7.0,7.221,11267770.32352396
2018-06-24 12:00:00,7.2191,8.3944,6.8926,8.047,12376651.26464671
2018-06-25 00:00:00,8.0508,8.3657,7.7059,8.3,4718984.20977657
2018-06-25 12:00:00,8.3074,8.484,7.8644,8.173,5554019.91546382
2018-06-26 00:00:00,8.173,8.2428,7.9,7.932,2726830.7775827
2018-06-26 12:00:00,7.9314,8.1828,7.3375,7.3547,6470045.86339406
2018-06-27 00:00:00,7.3533,7.78,7.256,7.6134,3852396.41871405
2018-06-27 12:00:00,7.616,8.259,7.3943,7.9873,5985178.81506635
2018-06-28 00:00:00,7.988,8.061,7.661,7.86036519,2773683.41854658
2018-06-28 12:00:00,7.8669,7.96,7.2943,7.37,5099303.70760404
2018-06-29 00:00:00,7.3706,7.5282,7.0307,7.193,5435921.52353908
2018-06-29 12:00:00,7.1933,7.96,7.121,7.751,4225756.2960004
2018-06-30 00:00:00,7.754,8.248,7.7511,8.037,3732105.22012006
2018-06-30 12:00:00,8.0337,8.3231,7.8955,8.115,3976733.57713281
2018-07-01 00:00:00,8.116,8.2351,7.9275,8.0806,1553965.31730794
2018-07-01 12:00:00,8.0804,8.2431,7.7679,8.1223,2688632.59185806
2018-07-02 00:00:00,8.1223,8.1343,7.90611877,8.0428,1956972.76486471
2018-07-02 12:00:00,8.048,9.1866,8.0183,8.9781,8717806.16085699
2018-07-03 00:00:00,8.9785,9.4456,8.769,9.0227,6988866.07431273
2018-07-03 12:00:00,9.02,9.13124858,8.72,8.812,3034348.03245143
2018-07-04 00:00:00,8.8189,9.0246,8.5189,8.9945,3050747.76302162
2018-07-04 12:00:00,9.0039,9.4323,8.823,8.9068,3961046.5792027
2018-07-05 00:00:00,8.9059,9.2,8.8013,8.9685,3323107.11550892
2018-07-05 12:00:00,8.965,9.081,8.661,8.8377,3337181.24560269
2018-07-06 00:00:00,8.8368,8.8699,8.31,8.5372,3868378.31395679
2018-07-06 12:00:00,8.5372,8.77,8.432,8.6259,2245002.42492373
2018-07-07 00:00:00,8.6264,8.721,8.517,8.5688,846685.91884143
2018-07-07 12:00:00,8.5693,8.917,8.3623,8.8404,2847713.11339012
2018-07-08 00:00:00,8.8404,8.9979,8.7462,8.805,1892250.1044028
2018-07-08 12:00:00,8.805,8.949,8.672,8.6943,1484308.04824073
2018-07-09 00:00:00,8.6944,8.7214,8.51,8.595,1491099.12323926
2018-07-09 12:00:00,8.5946,8.7246,7.4201,7.6825,6862769.86360129
2018-07-10 00:00:00,7.6858,7.78,7.325,7.45458232,6312949.62100428
2018-07-10 12:00:00,7.4584,7.5208,7.06,7.1319,5675420.44877292
2018-07-11 00:00:00,7.1319,7.411,6.75,7.163,6334535.80128921
2018-07-11 12:00:00,7.1669,7.29,6.8301,7.154,3027486.89556214
2018-07-12 00:00:00,7.1571,7.167,6.55,6.69,5610103.78291334
2018-07-12 12:00:00,6.69,6.9547,6.61,6.9119,3807588.63703828
2018-07-13 00:00:00,6.912,7.2375,6.8659,7.1066,2960306.91573555
2018-07-13 12:00:00,7.1066,7.1824,6.6796,6.895,4181039.18418926
2018-07-14 00:00:00,6.8958,7.051,6.7807,6.9199,1508292.54569271
2018-07-14 12:00:00,6.9196,7.1,6.8594,6.9366,2301494.00983801
2018-07-15 00:00:00,6.9306,7.1677,6.8742,7.149,2223429.35121695
2018-07-15 12:00:00,7.149,7.5207,7.065,7.402,3484315.85997376
2018-07-16 00:00:00,7.402,7.921,7.2344,7.8084,4810520.8021738
2018-07-16 12:00:00,7.8083,8.1732,7.7121,8.0951,4824309.98932406
2018-07-17 00:00:00,8.0951,8.143,7.84,7.8852,2934488.74647253
2018-07-17 12:00:00,7.885,8.9803,7.87,8.7826,8187851.27167683
2018-07-18 00:00:00,8.782,9.3483,8.7244,8.8854,5014003.73117444
2018-07-18 12:00:00,8.8883,9.1891,8.4445,8.6049,5650391.99619896
2018-07-19 00:00:00,8.6028,8.6922,8.36,8.6677,2838723.69196727
2018-07-19 12:00:00,8.6691,8.745,8.1474,8.4164,5387421.79002969
2018-07-20 00:00:00,8.4142,8.489,7.837,8.416,5365309.51020743
2018-07-20 12:00:00,8.4199,8.5511,7.713,7.847,6351964.55664981
2018-07-21 00:00:00,7.853,8.03,7.584,7.9557,2329506.99648724
2018-07-21 12:00:00,7.9557,8.2495,7.8935,8.0,2439303.29481122
2018-07-22 00:00:00,8.0001,8.1851,7.9085,8.13,2047751.52295191
2018-07-22 12:00:00,8.1275,8.2926,7.6982,7.85,3359402.52071041
2018-07-23 00:00:00,7.85,8.43,7.788,8.0679,5088171.87678043
2018-07-23 12:00:00,8.068,8.1399,7.8059,7.9252,2771564.32190537
2018-07-24 00:00:00,7.9229,8.2409,7.7107,8.204,4053465.3892809898
2018-07-24 12:00:00,8.2097,8.6879,8.07,8.5852,6676250.71165558
2018-07-25 00:00:00,8.5798,8.965,8.4387,8.511,4248588.81904499
2018-07-25 12:00:00,8.5101,8.77,8.3581,8.5292,3179901.50587401
2018-07-26 00:00:00,8.522,8.87,8.44565442,8.5912,2402111.84440223
2018-07-26 12:00:00,8.5912,8.6933,8.2017,8.3052,3690171.8072646
2018-07-27 00:00:00,8.3058,8.34,8.111,8.1718,3227959.19596762
2018-07-27 12:00:00,8.1738,8.5255,8.0169,8.4293,3138603.75078231
2018-07-28 00:00:00,8.43,8.445,8.2778,8.3129,878570.27402531
2018-07-28 12:00:00,8.3122,8.385,8.1269,8.37,1421886.39415872
2018-07-29 00:00:00,8.3599,8.3915,8.14,8.222,1018004.35047735
2018-07-29 12:00:00,8.2216,8.4584,8.2,8.3335,1142275.59985232
2018-07-30 00:00:00,8.3311,8.351,8.1109,8.17,1737351.00534373
2018-07-30 12:00:00,8.168,8.212,7.421,7.737,7050814.12179582
2018-07-31 00:00:00,7.735,7.7388,7.21,7.3261,3403258.80422294
2018-07-31 12:00:00,7.3312,7.401,7.1001,7.3279,3646596.07359967
2018-08-01 00:00:00,7.3279,7.3774,7.0536,7.2724,2653818.97080099
2018-08-01 12:00:00,7.275,7.411,6.82,7.2257,4947398.3958851
2018-08-02 00:00:00,7.2235,7.324,6.9562,7.0174,2060420.66518464
2018-08-02 12:00:00,7.0137,7.18,6.9,7.02,2988873.42831255
2018-08-03 00:00:00,7.0113,7.1787,6.8401,7.0516,3128626.84454935
2018-08-03 12:00:00,7.0558,7.25,7.0341,7.1817,1545988.4006656
2018-08-04 00:00:00,7.1841,7.2999,7.0412,7.0589,1335267.0568341
2018-08-04 12:00:00,7.0589,7.0703,6.88,6.9766,1951328.41090978
2018-08-05 00:00:00,6.977,7.1114,6.8923,6.9914,1689763.23612649
2018-08-05 12:00:00,7.001,7.062,6.91,7.0326,818293.03465337
2018-08-06 00:00:00,7.0375,7.1614,6.9441,6.9786,1177839.61655698
2018-08-06 12:00:00,6.9789,7.11,6.9337,7.059,1473784.06334439
2018-08-07 00:00:00,7.0579,7.1319,6.962,7.1067,1369051.08978772
2018-08-07 12:00:00,7.108,7.23432459,6.5,6.569,5541596.14219839
2018-08-08 00:00:00,6.5622,6.5663,5.8,5.9947,8627917.18908446
2018-08-08 12:00:00,5.9947,5.9956,5.318,5.59,9775664.90416952
2018-08-09 00:00:00,5.5866,5.7703,5.4996,5.5044,3781278.17173457
2018-08-09 12:00:00,5.5133,5.94,5.41,5.7601,5126201.95863453
2018-08-10 00:00:00,5.7568,5.8138,5.4,5.4541,6569254.48626382
2018-08-10 12:00:00,5.4534,5.6676,5.16,5.245,7380208.00547567
2018-08-11 00:00:00,5.245,5.31,4.9049,4.9761,5797479.53122267
2018-08-11 12:00:00,4.9732,5.3371,4.8233,4.96,7346088.69437995
2018-08-12 00:00:00,4.9625,5.175,4.9049,5.1411,3273747.67423678
2018-08-12 12:00:00,5.142,5.15,4.8804,4.9579,4075045.30334894
2018-08-13 00:00:00,4.958,5.1542,4.9465,5.1049,3048907.8656869098
2018-08-13 12:00:00,5.1043,5.1748,4.469,4.5793,7564938.21758463
2018-08-14 00:00:00,4.58,4.5879,4.1778,4.2872,6612946.54462283
2018-08-14 12:00:00,4.2892,4.6016,4.261,4.574,4660114.24200134
2018-08-15 00:00:00,4.5741,4.8366,4.5619,4.6198,4987637.89950732
2018-08-15 12:00:00,4.6185,4.91629364,4.5731,4.6258,4645729.62735788
2018-08-16 00:00:00,4.6276,4.79,4.5834,4.765,2303983.17066244
2018-08-16 12:00:00,4.7649,4.8069,4.4036,4.5098,5006259.57186144
2018-08-17 00:00:00,4.5109,5.001,4.493,4.8276,6171783.28106269
2018-08-17 12:00:00,4.826,5.59,4.7825,5.5819,7722077.18690017
2018-08-18 00:00:00,5.582,5.65,5.1739,5.3944,5724397.14393877
2018-08-18 12:00:00,5.387,5.4362,4.8121,5.0761,6820623.08476396
2018-08-19 00:00:00,5.0761,5.3193,4.941,5.2701,2830945.85815148
2018-08-19 12:00:00,5.2711,5.3788,5.0572,5.2922,4172698.8885305002
2018-08-20 00:00:00,5.2922,5.3525,4.9942,5.1082,3865580.88020744
2018-08-20 12:00:00,5.1082,5.151,4.66,4.7031,5853750.75375238
2018-08-21 00:00:00,4.702,4.9021,4.6739,4.8246,3777633.44932866
2018-08-21 12:00:00,4.8222,4.9685,4.66,4.9047,3155079.19506478
2018-08-22 00:00:00,4.9047,5.363,4.8339,5.057,7329751.7468326
2018-08-22 12:00:00,5.0591,5.0713,4.5026,4.7122,7164344.96240482
2018-08-23 00:00:00,4.7096,4.814,4.665,4.7267,1803735.55450488
2018-08-23 12:00:00,4.7244,4.9499,4.6698,4.8974,3773127.25911871
2018-08-24 00:00:00,4.896,4.979,4.823,4.9293,2182199.25427632
2018-08-24 12:00:00,4.9294,5.165,4.768,5.05,5536531.62349032
2018-08-25 00:00:00,5.0478,5.0684,4.9072,4.9909,2194831.39249005
2018-08-25 12:00:00,4.9902,5.0679,4.952,5.035,1069817.95825174
2018-08-26 00:00:00,5.037,5.0552,4.8148,4.9375,2488599.01765886
2018-08-26 12:00:00,4.9388,4.9838,4.881,4.9493,989605.52189501
2018-08-27 00:00:00,4.9494,5.3,4.9069,5.18,5365497.26579817
2018-08-27 12:00:00,5.182,5.433,5.1025,5.384,3516896.12620378
2018-08-28 00:00:00,5.3839,5.4889,5.3011,5.4231,3023637.2291922
2018-08-28 12:00:00,5.4231,6.042,5.3504,5.9144,8045349.28740838
2018-08-29 00:00:00,5.9119,6.4489,5.78920602,6.3374,5533151.56485106
2018-08-29 12:00:00,6.3411,6.5,5.826,6.125,9313105.45253869
2018-08-30 00:00:00,6.1285,6.274,5.7457,5.821,4671103.66044335
2018-08-30 12:00:00,5.823,6.1096,5.77100932,6.071,5163286.95767632
2018-08-31 00:00:00,6.0707,6.31,5.94,6.2999,4319102.97686583
2018-08-31 12:00:00,6.2993,6.488,6.1199,6.4053,4550007.78537344
2018-09-01 00:00:00,6.4069,6.7708,6.4037,6.6141,4886273.50129038
2018-09-01 12:00:00,6.614,6.8299,6.56,6.6622,4719422.72095575
2018-09-02 00:00:00,6.6619,6.7,6.316,6.3623,3851748.79281956
2018-09-02 12:00:00,6.3605,6.6593,6.3411,6.6419,2722987.57034621
2018-09-03 00:00:00,6.642,6.7298,6.393,6.4113,2741261.85096587
2018-09-03 12:00:00,6.413,6.6201,6.3696,6.4704,2180425.62821099
2018-09-04 00:00:00,6.469,6.6041,6.3186,6.5583,3248105.7570594
2018-09-04 12:00:00,6.5585,6.6904,6.4318,6.485,3330938.18256162
2018-09-05 00:00:00,6.485,6.6,5.65,5.8024,10201032.11021923
2018-09-05 12:00:00,5.8025,5.9084,5.1278,5.1585,9572614.9298385
2018-09-06 00:00:00,5.1572,5.1925,4.8365,5.012,10157474.61086836
2018-09-06 12:00:00,5.0143,5.2446,4.9545,5.2297,4143243.35102949
2018-09-07 00:00:00,5.2301,5.3299,4.9071,4.9442,7055680.48646821
2018-09-07 12:00:00,4.9469,5.1352,4.9469,5.0611,2431306.76169828
2018-09-08 00:00:00,5.061,5.15,5.0166,5.0755,1488461.28431199
2018-09-08 12:00:00,5.0727,5.0999,4.6091,4.744,5172097.7289667
2018-09-09 00:00:00,4.7438,5.09,4.6547,5.0485,3530864.81669541
2018-09-09 12:00:00,5.0434,5.1711,4.8816,4.9418,4211905.40500176
2018-09-10 00:00:00,4.9374,5.1223,4.9373,5.0456,2011446.26907084
2018-09-10 12:00:00,5.0405,5.0905,4.8819,5.0266,2263460.47861811
2018-09-11 00:00:00,5.0266,5.0981,4.86489929,4.911,2220300.96058111
2018-09-11 12:00:00,4.911,5.0436,4.7174,4.9907,3955636.89859438
2018-09-12 00:00:00,4.9905,4.9905,4.77,4.8052,2511830.15914734
2018-09-12 12:00:00,4.8076,4.9967485,4.771,4.9413,3138021.87219757
2018-09-13 00:00:00,4.9432,5.1198,4.9279,5.07207258,3257909.28778544
2018-09-13 12:00:00,5.072,5.5549,5.0416,5.3898,7484557.99857964
2018-09-14 00:00:00,5.3898,5.5405,5.1309,5.2418,5045874.47474154
2018-09-14 12:00:00,5.2409,5.39,5.1518,5.2258,2467911.316334
2018-09-15 00:00:00,5.2212,5.5162,5.2117,5.4204,2029008.81871606
2018-09-15 12:00:00,5.4235553,5.5297,5.32,5.3372,1955415.65936436
2018-09-16 00:00:00,5.3364,5.4101,5.1801,5.3753,2019030.42822398
2018-09-16 12:00:00,5.3736,5.4936,5.2904,5.4058,1620807.11627066
2018-09-17 00:00:00,5.4094,5.47846457,5.26,5.3567,2133723.22257371
2018-09-17 12:00:00,5.3509,5.3509,4.65,4.8431,10684766.15187324
2018-09-18 00:00:00,4.8432,4.9281,4.7621,4.9247,3890794.73013083
2018-09-18 12:00:00,4.9256,5.267,4.82836729,5.0572,6435811.55589616
2018-09-19 00:00:00,5.0519,5.1759,4.9561,4.9786,1745969.46992955
2018-09-19 12:00:00,4.9721,5.389,4.9065,5.2459,6282288.47829013
2018-09-20 00:00:00,5.2451,5.36,5.1814,5.3297,2007007.53349013
2018-09-20 12:00:00,5.333,5.957,5.2268,5.77,7515543.94782451
2018-09-21 00:00:00,5.7701,5.9,5.64,5.85,5329184.06012272
2018-09-21 12:00:00,5.8528,6.22,5.6513,6.1931,7363503.96413505
2018-09-22 00:00:00,6.193,6.3117,5.802,5.8674,4797396.14948675
2018-09-22 12:00:00,5.8773,6.07,5.777,5.93782182,2049080.91291496
2018-09-23 00:00:00,5.94,6.156863,5.8183,6.065,2121439.60396135
2018-09-23 12:00:00,6.0604,6.1154,5.895,6.0256,2077241.51514138
2018-09-24 00:00:00,6.0269,6.0409,5.5926,5.6476,3572152.440363
2018-09-24 12:00:00,5.6451,5.8079,5.601,5.6701,1989044.34284792
2018-09-25 00:00:00,5.6701,5.6701,5.05,5.1452,7365705.85760062
2018-09-25 12:00:00,5.1452,5.4478,5.0,5.4202,5360577.03847441
2018-09-26 00:00:00,5.4202,5.4441,5.234,5.4379,2131142.93785752
2018-09-26 12:00:00,5.43800438,5.78,5.3111,5.55,4393418.29178358
2018-09-27 00:00:00,5.551,5.6802,5.3504,5.5666,2897705.91610346
2018-09-27 12:00:00,5.568,5.9753,5.525,5.825,4073618.76836282
2018-09-28 00:00:00,5.8262,6.0473,5.7431,5.798,6450361.77586633
2018-09-28 12:00:00,5.7974,5.8939,5.6441,5.75670413,2260433.41491643
2018-09-29 00:00:00,5.7538,5.7967,5.4468,5.7366,2997037.10627741
2018-09-29 12:00:00,5.7367,5.83,5.6825,5.7464,959334.34523207
2018-09-30 00:00:00,5.7448,5.9495,5.6064,5.8345,2340469.30197434
2018-09-30 12:00:00,5.8347,5.9008,5.3255,5.7233,5594276.30437405
2018-10-01 00:00:00,5.7191,5.8329,5.5928,5.655,1739539.888985
2018-10-01 12:00:00,5.6482,5.85,5.51,5.736,3366490.79854417
2018-10-02 00:00:00,5.7362,5.7808,5.6099,5.625,1269541.38789509
2018-10-02 12:00:00,5.6239,5.7366,5.532,5.62,2220582.15284204
2018-10-03 00:00:00,5.6192741,5.6192741,5.4071,5.5935,1879227.77316974
2018-10-03 12:00:00,5.59034532,5.69,5.4918,5.6166,1586309.4368042
2018-10-04 00:00:00,5.6191,5.7278,5.5996,5.671,1244682.69726886
2018-10-04 12:00:00,5.672,5.9029,5.6501,5.8022,3991868.13292871
2018-10-05 00:00:00,5.80238737,5.87,5.661,5.7426,2099947.38799721
2018-10-05 12:00:00,5.7421,5.9289,5.6998,5.83,1591330.84651099
2018-10-06 00:00:00,5.8281,5.8652,5.7,5.71799322,989183.2057126
2018-10-06 12:00:00,5.7174,5.7734,5.6736,5.7253,734615.44446043
2018-10-07 00:00:00,5.7268,5.76978309,5.6237,5.65201593,1236715.43067097
2018-10-07 12:00:00,5.652,5.8,5.632,5.7625,1218103.22705104
2018-10-08 00:00:00,5.76246968,5.8161,5.7298,5.8111,803644.73953112
2018-10-08 12:00:00,5.8116,6.044,5.8116,5.9403,4874856.43095181
2018-10-09 00:00:00,5.9406,5.97,5.8663,5.8821,1174183.42940142
2018-10-09 12:00:00,5.882,5.98,5.8408,5.924,1131050.93129993
2018-10-10 00:00:00,5.9255,5.9255,5.8037,5.8955,1335326.66912691
2018-10-10 12:00:00,5.897,5.9653,5.8734,5.9216,1025992.20798479
2018-10-11 00:00:00,5.92148431,5.92298336,5.1982,5.2802,9180782.5121656
2018-10-11 12:00:00,5.2851,5.3734,5.0014,5.0892,3174046.94267087
2018-10-12 00:00:00,5.0888,5.3233,5.0138,5.2047,2663604.58728325
2018-10-12 12:00:00,5.2046,5.27,5.1655,5.2008,901386.01969158
2018-10-13 00:00:00,5.1979,5.3422,5.1702,5.2791,604732.30322846
2018-10-13 12:00:00,5.2791,5.34,5.22,5.2994,655948.11804053
2018-10-14 00:00:00,5.2995,5.33270825,5.2565,5.2797,542284.33178526
2018-10-14 12:00:00,5.2802,5.3154,5.1703,5.2039,932514.62487243
2018-10-15 00:00:00,5.2026,6.1,5.1465,5.6859,10099852.03215058
2018-10-15 12:00:00,5.6945,5.6976,5.5051,5.5996,2138777.93778304
2018-10-16 00:00:00,5.5908,5.682,5.4723,5.57589517,1363568.989709
2018-10-16 12:00:00,5.5758,5.6006,5.5016,5.5728,494538.38062526
2018-10-17 00:00:00,5.5765,5.629,5.5111,5.53,478468.10909963
2018-10-17 12:00:00,5.5302,5.6052,5.5202,5.5694,613710.13429035
2018-10-18 00:00:00,5.56947759,5.681,5.54,5.558,1031995.94749248
2018-10-18 12:00:00,5.5571,5.5655,5.3851,5.4561,1561385.16216755
2018-10-19 00:00:00,5.4539,5.4826,5.3539,5.4298,1695117.60625612
2018-10-19 12:00:00,5.4278,5.4562,5.3269,5.4027,1063663.85027706
2018-10-20 00:00:00,5.401,5.5042,5.382,5.4855,823914.66275382
2018-10-20 12:00:00,5.4874,5.5088,5.4235,5.4555,447539.54540727
2018-10-21 00:00:00,5.4558,5.65,5.4552,5.5423,1119203.59189092
2018-10-21 12:00:00,5.5423,5.5778,5.4603,5.512,539728.29665803
2018-10-22 00:00:00,5.512,5.5574,5.4712,5.5162,453034.59344985
2018-10-22 12:00:00,5.5157,5.5227,5.4377,5.4615,535509.39733217
2018-10-23 00:00:00,5.4675,5.5373,5.413,5.42,665255.47727406
2018-10-23 12:00:00,5.4202,5.521,5.4131,5.4876,844020.64324297
2018-10-24 00:00:00,5.4876,5.522,5.4681,5.473,767392.60458988
2018-10-24 12:00:00,5.4809,5.4936,5.425,5.4371,1021737.57190788
2018-10-25 00:00:00,5.4337,5.44985886,5.3698,5.4325,529024.91083324
2018-10-25 12:00:00,5.433,5.471,5.4225,5.4356,317986.46591957
2018-10-26 00:00:00,5.4356,5.5099,5.3801,5.4654,1021909.6610223
2018-10-26 12:00:00,5.4651,5.4716,5.4136,5.4464,403622.15573206
2018-10-27 00:00:00,5.4464,5.4628,5.42,5.4283,188213.57754212
2018-10-27 12:00:00,5.4303,5.4441,5.4039,5.4185,281647.54831548
2018-10-28 00:00:00,5.4186,5.4477,5.4112,5.4241,246662.0278466
2018-10-28 12:00:00,5.424,5.4671,5.4129,5.438,353185.49365846
2018-10-29 00:00:00,5.438,5.4503,5.355,5.3899,1704488.98089876
2018-10-29 12:00:00,5.3882,5.3905,5.04888756,5.1502,2776095.86347679
2018-10-30 00:00:00,5.1509,5.1844,5.1357,5.1619,423214.23367002
2018-10-30 12:00:00,5.1628,5.17547211,5.1127,5.1411,262651.53085977
2018-10-31 00:00:00,5.1411,5.1618,5.1313,5.161,214359.63259086
2018-10-31 12:00:00,5.161,5.3116,5.0837,5.2492,1770530.92793315
2018-11-01 00:00:00,5.2493,5.2592,5.2325,5.25,245639.111214
2018-11-01 12:00:00,5.25,5.3081,5.2282,5.2872,463278.3602633
2018-11-02 00:00:00,5.2886,5.3558,5.2886,5.3181,680766.10269073
2018-11-02 12:00:00,5.31804416,5.4246,5.3156,5.4027,1064780.58852731
2018-11-03 00:00:00,5.4019,5.4058,5.3309,5.3566,363958.8329151
2018-11-03 12:00:00,5.3569,5.3702,5.274,5.3185,855333.79869286
2018-11-04 00:00:00,5.3185,5.4901,5.2997,5.4501,1121893.84774237
2018-11-04 12:00:00,5.4501,5.6095,5.4362,5.5459,1412627.5792482
2018-11-05 00:00:00,5.5501,5.5581,5.4593,5.4856,644252.17847996
2018-11-05 12:00:00,5.4856,5.5449,5.4258,5.509,573992.39379681
2018-11-06 00:00:00,5.509,5.74,5.4903,5.641,1641306.98660177
2018-11-06 12:00:00,5.6408,5.7991,5.629,5.7781,1313395.89105066
2018-11-07 00:00:00,5.7831,5.837,5.6881,5.7201,1156350.75579436
2018-11-07 12:00:00,5.7218,5.7495,5.6214,5.6725,670589.98610286
2018-11-08 00:00:00,5.6725,5.7048,5.52011791,5.57,968127.18154125
2018-11-08 12:00:00,5.5701,5.6214,5.4973,5.5295,1014014.87767245
2018-11-09 00:00:00,5.5263,5.5773,5.445,5.4545,1230884.81613871
2018-11-09 12:00:00,5.4545,5.4968,5.3692,5.412,956090.28321078
2018-11-10 00:00:00,5.406,5.46409988,5.4,5.42,455787.04106574
2018-11-10 12:00:00,5.42,5.4688,5.4116,5.43,476236.65512102
2018-11-11 00:00:00,5.4299,5.431,5.3549,5.3884,430414.75250917
2018-11-11 12:00:00,5.3881,5.5221,5.292,5.491,758860.53014255
2018-11-12 00:00:00,5.491,5.5245,5.3906,5.423,426355.58410129
2018-11-12 12:00:00,5.423,5.4873,5.4229,5.459,500471.79164574
2018-11-13 00:00:00,5.4596,5.46611674,5.3709,5.4207,412423.47255206
2018-11-13 12:00:00,5.4208,5.4793,5.14,5.2959,2204413.64560388
2018-11-14 00:00:00,5.2947,5.3387,5.1704,5.2063,914655.13327127
2018-11-14 12:00:00,5.2103,5.2286,4.461,4.7656,12686099.22736714
2018-11-15 00:00:00,4.7652,4.8193,4.51,4.515,2643934.14230112
2018-11-15 12:00:00,4.5152,4.7832,4.29,4.769,6257365.8663972
2018-11-16 00:00:00,4.769,4.8127,4.511,4.632,2210883.42970154
2018-11-16 12:00:00,4.6342,4.6444,4.522,4.5959,710425.96227133
2018-11-17 00:00:00,4.6005,4.63,4.5281,4.59,535145.68921904
2018-11-17 12:00:00,4.5901,4.6398,4.5553,4.6253,529550.93405486
2018-11-18 00:00:00,4.6275,4.7196,4.5799,4.6092,903127.02629072
2018-11-18 12:00:00,4.6087,4.7,4.5802,4.65,837845.49891982
2018-11-19 00:00:00,4.6517,4.6551,4.0433,4.1741,6133502.32107629
2018-11-19 12:00:00,4.1702,4.22167879,4.0423,4.14002853,7312319.1507802
2018-11-20 00:00:00,4.14002853,4.2596,3.4703,3.7217,11491358.61960434
2018-11-20 12:00:00,3.7241,4.08698875,3.6711,3.8231,8391831.90996308
2018-11-21 00:00:00,3.82009719,3.9667,3.6401,3.8349,4106738.86014171
2018-11-21 12:00:00,3.8339,3.9152,3.7277,3.8519,2225064.16391206
2018-11-22 00:00:00,3.8548,3.9226,3.7579,3.796,1097052.37989593
2018-11-22 12:00:00,3.7968,3.7968,3.5101,3.5304,2399446.83932611
2018-11-23 00:00:00,3.5297,3.7429,3.4111,3.6272,5820340.71322739
2018-11-23 12:00:00,3.6426,3.6999,3.545,3.6636,2641802.20898025
2018-11-24 00:00:00,3.662,3.7623,3.6007,3.6149,1395685.28123648
2018-11-24 12:00:00,3.616,3.6668,3.19779966,3.3055,7380432.73143208
2018-11-25 00:00:00,3.305,3.3745,3.0866,3.3096,8383211.36674215
2018-11-25 12:00:00,3.3057,3.5242,3.2032,3.4097,4892532.90696691
2018-11-26 00:00:00,3.4039,3.4718,3.34,3.3764,2041353.45924
2018-11-26 12:00:00,3.376,3.376,3.1178,3.2551,4288089.84582483
2018-11-27 00:00:00,3.2526,3.2544,2.8672,2.9397,4919103.95992195
2018-11-27 12:00:00,2.94,3.088,2.919,3.0483,3344485.86134794
2018-11-28 00:00:00,3.0478,3.2612,3.0478,3.1551,2857652.4654259
2018-11-28 12:00:00,3.1542,3.3999,3.1317,3.3053,3911157.89921227
2018-11-29 00:00:00,3.3011,3.3274,3.0763,3.1675,3020016.75598017
2018-11-29 12:00:00,3.1693,3.1866,2.91,3.0416,4845588.69304518
2018-11-30 00:00:00,3.0393,3.0799,2.8068,2.85,4398948.64852255
2018-11-30 12:00:00,2.84734505,2.9495,2.8226,2.8944,2210000.54959872
2018-12-01 00:00:00,2.8944,3.0213,2.8263,2.9696,2443741.73428577
2018-12-01 12:00:00,2.9705,3.0753,2.9413,2.9771,1390679.06731521
2018-12-02 00:00:00,2.9776,3.054,2.9137,2.94323693,1500328.79061328
2018-12-02 12:00:00,2.9449,3.0093,2.8233,2.875,1256942.42347263
2018-12-03 00:00:00,2.874,2.88,2.8033,2.8451,1379191.26540885
2018-12-03 12:00:00,2.8451,2.8664,2.534,2.5957,3902116.10478739
2018-12-04 00:00:00,2.5971,2.6355,2.3019,2.5833,5856633.26982848
2018-12-04 12:00:00,2.5806,2.6599,2.4103,2.4678,3427974.85755132
2018-12-05 00:00:00,2.4652,2.48,2.2231,2.4155,5296186.19016104
2018-12-05 12:00:00,2.4154,2.4232,2.1671,2.1959,8294329.42729683
2018-12-06 00:00:00,2.1958,2.2713,2.1159,2.187,5034245.11871524
2018-12-06 12:00:00,2.18723959,2.2228,1.8409,1.8493,11654121.42863106
2018-12-07 00:00:00,1.8598,1.8849,1.641,1.7105,11758517.09862644
2018-12-07 12:00:00,1.710689,1.8338,1.55,1.7589,12427941.0227748
2018-12-08 00:00:00,1.7595,1.988,1.7088,1.7471,7392944.41307351
2018-12-08 12:00:00,1.7502,1.95,1.6454,1.8592,9666783.06027341
2018-12-09 00:00:00,1.85801702,1.8941,1.775,1.8655,3026722.440557
2018-12-09 12:00:00,1.8641,2.1733,1.8458,2.0467,9957986.79649006
2018-12-10 00:00:00,2.04379729,2.127,1.9437,2.0675,6056397.78074921
2018-12-10 12:00:00,2.0675,2.0675,1.9011,1.9518,7645571.92297918
2018-12-11 00:00:00,1.9508,1.9734,1.8447,1.873,4366725.54980378
2018-12-11 12:00:00,1.8739,1.9,1.788,1.8591,4316626.73281367
2018-12-12 00:00:00,1.86,2.014,1.8328,1.9639,4565420.0316142095
2018-12-12 12:00:00,1.964,2.0961,1.9553,2.0066,5858210.01167487
2018-12-13 00:00:00,2.0062,2.0219,1.9152,1.9571,3804247.85163267
2018-12-13 12:00:00,1.9567,2.0259,1.8394,1.8721,5497259.53880477
2018-12-14 00:00:00,1.8755,1.9177,1.83,1.8617,3050136.43254295
2018-12-14 12:00:00,1.8634,1.8902,1.7746,1.8488,3873695.63255199
2018-12-15 00:00:00,1.8492,1.9013,1.82,1.8692,2278845.53414332
